Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[66]     0.0    0.00    0.00   20015         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [66]
-----------------------------------------------
                0.00    0.00   20002/20002       bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [139]
[67]     0.0    0.00    0.00   20002         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [67]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [89]
[68]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [68]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [90]
[69]     0.0    0.00    0.00   20000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [69]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [91]
[70]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [70]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [77]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [92]
[71]     0.0    0.00    0.00   20000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [71]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [10]
                0.00    0.00   20000/96383       operator new(unsigned long, void*) [8]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator<std::_List_node<int> >::allocator() [80]
[72]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [72]
-----------------------------------------------
                0.00    0.00   20000/20000       std::allocator<std::_List_node<int> >::~allocator() [81]
[73]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [73]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [93]
[74]     0.0    0.00    0.00   20000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [74]
                0.00    0.00   20000/50078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [27]
                0.00    0.00   20000/96383       operator new(unsigned long, void*) [8]
-----------------------------------------------
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::begin() const [158]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() const [157]
[75]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [75]
-----------------------------------------------
                0.00    0.00   20000/20000       findSCCsVectorList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [304]
[76]     0.0    0.00    0.00   20000         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [76]
                0.00    0.00   40000/80000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [9]
-----------------------------------------------
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [70]
[77]     0.0    0.00    0.00   20000         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [77]
-----------------------------------------------
                0.00    0.00   20000/20000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [121]
[78]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [78]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [156]
[79]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::max_size() const [79]
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [95]
                0.00    0.00   20000/30000       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [53]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [102]
[80]     0.0    0.00    0.00   20000         std::allocator<std::_List_node<int> >::allocator() [80]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [72]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [103]
[81]     0.0    0.00    0.00   20000         std::allocator<std::_List_node<int> >::~allocator() [81]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [73]
-----------------------------------------------
                0.00    0.00   10000/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [179]
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [162]
[82]     0.0    0.00    0.00   20000         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [82]
                0.00    0.00   20000/20079       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [63]
-----------------------------------------------
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [161]
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [160]
[83]     0.0    0.00    0.00   20000         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [83]
-----------------------------------------------
                0.00    0.00   10000/20000       fillOrderVectorList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [193]
                0.00    0.00   10000/20000       DFSUtilVectorList(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [146]
[84]     0.0    0.00    0.00   20000         std::_Bit_reference::operator=(bool) [84]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::end() [111]
[85]     0.0    0.00    0.00   20000         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [85]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
[86]     0.0    0.00    0.00   20000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [86]
                0.00    0.00   20000/20000       std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [119]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
[87]     0.0    0.00    0.00   20000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [87]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
[88]     0.0    0.00    0.00   20000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [88]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [106]
[89]     0.0    0.00    0.00   20000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [89]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [68]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [107]
[90]     0.0    0.00    0.00   20000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [90]
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [69]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [104]
[91]     0.0    0.00    0.00   20000         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [91]
                0.00    0.00   20000/20000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [70]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
[92]     0.0    0.00    0.00   20000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [92]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [10]
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [71]
-----------------------------------------------
                0.00    0.00      78/20000       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [205]
                0.00    0.00    9922/20000       std::deque<int, std::allocator<int> >::push_back(int const&) [173]
                0.00    0.00   10000/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [179]
[93]     0.0    0.00    0.00   20000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [93]
                0.00    0.00   20000/50078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [27]
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [74]
-----------------------------------------------
                0.00    0.00   10000/20000       getTransposeVectorList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [305]
                0.00    0.00   10000/20000       findSCCsVectorList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [304]
[94]     0.0    0.00    0.00   20000         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [94]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::max_size() const [79]
[95]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [95]
                0.00    0.00   20000/20078       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [65]
                0.00    0.00   20000/20111       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [59]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [179]
[96]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [96]
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [97]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [96]
[97]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [97]
                0.00    0.00   20000/20000       int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [122]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [179]
[98]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::_S_use_relocate() [98]
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [99]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_use_relocate() [98]
[99]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [99]
-----------------------------------------------
                0.00    0.00   10000/20000       findSCCsVectorList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [304]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::push_back(int const&) [180]
[100]    0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::end() [100]
                0.00    0.00   20000/40000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [35]
-----------------------------------------------
                0.00    0.00   10000/20000       findSCCsVectorList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [304]
                0.00    0.00   10000/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [179]
[101]    0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::begin() [101]
                0.00    0.00   20000/40000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [35]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [108]
[102]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [102]
                0.00    0.00   20000/20000       std::allocator<std::_List_node<int> >::allocator() [80]
                0.00    0.00   20000/20000       std::__detail::_List_node_header::_List_node_header() [117]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [109]
[103]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [103]
                0.00    0.00   20000/20000       std::allocator<std::_List_node<int> >::~allocator() [81]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
[104]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [104]
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [91]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [112]
[105]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [105]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [107]
[106]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [106]
                0.00    0.00   20000/20000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [109]
[107]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [107]
                0.00    0.00   20000/40000       std::_List_node<int>::_M_valptr() [37]
                0.00    0.00   20000/40000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [38]
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [90]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [106]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::list() [114]
[108]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [108]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [102]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::~list() [115]
[109]    0.0    0.00    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [109]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [107]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [103]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [112]
[110]    0.0    0.00    0.00   20000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [104]
                0.00    0.00   20000/40000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [38]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [10]
                0.00    0.00   20000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [86]
                0.00    0.00   20000/40000       std::_List_node<int>::_M_valptr() [37]
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [92]
                0.00    0.00   20000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [88]
                0.00    0.00   20000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [87]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [113]
[111]    0.0    0.00    0.00   20000         std::__cxx11::list<int, std::allocator<int> >::end() [111]
                0.00    0.00   20000/20000       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [85]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [113]
[112]    0.0    0.00    0.00   20000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [112]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [10]
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [110]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [105]
-----------------------------------------------
                0.00    0.00   10000/20000       getTransposeVectorList(std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [305]
                0.00    0.00   10000/20000       findSCCsVectorList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [304]
[113]    0.0    0.00    0.00   20000         std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [113]
                0.00    0.00   20000/20000       std::remove_reference<int&>::type&& std::move<int&>(int&) [124]
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::end() [111]
                0.00    0.00   20000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [112]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [118]
[114]    0.0    0.00    0.00   20000         std::__cxx11::list<int, std::allocator<int> >::list() [114]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [108]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [125]
[115]    0.0    0.00    0.00   20000         std::__cxx11::list<int, std::allocator<int> >::~list() [115]
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [109]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__detail::_List_node_header::_List_node_header() [117]
[116]    0.0    0.00    0.00   20000         std::__detail::_List_node_header::_M_init() [116]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [102]
[117]    0.0    0.00    0.00   20000         std::__detail::_List_node_header::_List_node_header() [117]
                0.00    0.00   20000/20000       std::__detail::_List_node_header::_M_init() [116]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [294]
[118]    0.0    0.00    0.00   20000         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [118]
                0.00    0.00   20000/96383       operator new(unsigned long, void*) [8]
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::list() [114]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [86]
[119]    0.0    0.00    0.00   20000         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [119]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [191]
[120]    0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [120]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [186]
[121]    0.0    0.00    0.00   20000         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [121]
                0.00    0.00   20000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [78]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [97]
[122]    0.0    0.00    0.00   20000         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [122]
                0.00    0.00   60000/70000       int* std::__niter_base<int*>(int*) [11]
                0.00    0.00   20000/20000       std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [123]
-----------------------------------------------
                0.00    0.00   20000/20000       int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [122]
[123]    0.0    0.00    0.00   20000         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [123]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [113]
[124]    0.0    0.00    0.00   20000         std::remove_reference<int&>::type&& std::move<int&>(int&) [124]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [278]
[125]    0.0    0.00    0.00   20000         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [125]
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::~list() [115]
-----------------------------------------------
                0.00    0.00   16383/16383       void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [131]
[126]    0.0    0.00    0.00   16383         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [126]
                0.00    0.00   16383/36383       std::vector<int, std::allocator<int> >::~vector() [45]
-----------------------------------------------
                0.00    0.00   16383/16383       void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [132]
[127]    0.0    0.00    0.00   16383         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [127]
                0.00    0.00   16383/32766       std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [49]
                0.00    0.00   16383/96383       operator new(unsigned long, void*) [8]
                0.00    0.00   16383/16383       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [133]
-----------------------------------------------
                0.00    0.00   16383/16383       std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [130]
[128]    0.0    0.00    0.00   16383         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [128]
